Year,COUNTY,MONTH,FEL_BEGINNING_CASELOAD,FEL_REC_COURT,FEL_REC_REINSTATED,FEL_REC_OTHER,FEL_RMVD_TERMINATED,FEL_RMVD_REVOKED,FEL_RMVD_OTHER,FEL_ENDING_CASELOAD,MISD_BEGINNING_CASELOAD,MISD_REC_COURT,MISD_REC_REINSTATED,MISD_REC_OTHER,MISD_RMVD_TERMINATED,MISD_RMVD_REVOKED,MISD_RMVD_OTHER,MISD_ENDING_CASELOAD,FEL_REC_TOTAL,FEL_RMVD_TOTAL,MISD_REC_TOTAL,MISD_RMVD_TOTAL,ALL_RMVD_OTHER,ALL_RMVD_REVOKED,ALL_RMVD_TERM,ALL_RMVD_TOTAL,ALL_REC_OTHER,ALL_REC_REINST,ALL_REC_COURT,ALL_REC_TOTAL
2015,Santa Clara County,January,7317,456,182,210,353,205,507,7100,2259,260,160,277,192,208,240,2316,848,1065,697,640,747,413,545,1705,487,342,716,1545
2015,Santa Cruz County,January,1687,31,19,0,37,21,37,1642,471,14,11,26,14,14,0,494,50,95,51,28,37,35,51,123,26,30,45,101
2015,Shasta County,January,1439,52,17,0,77,17,0,1414,6,0,0,0,0,0,0,6,69,94,0,0,0,17,77,94,0,17,52,69
2015,Sierra County,January,24,0,0,0,0,0,0,24,8,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,1
2015,Siskiyou County,January,412,9,13,0,21,13,1,399,9,0,0,0,1,1,0,7,22,35,0,2,1,14,22,37,0,13,9,22
2015,Solano County,January,1997,41,0,0,19,14,10,1995,904,21,0,0,33,2,13,877,41,43,21,48,23,16,52,91,0,0,62,62
2015,Sonoma County,January,1977,58,42,0,72,65,3,1937,388,31,36,1,18,15,72,351,100,140,68,105,75,80,90,245,1,78,89,168
2015,Stanislaus County,January,4929,73,39,0,12,130,39,4860,405,97,59,0,20,54,1,486,112,181,156,75,40,184,32,256,0,98,170,268
2015,Sutter County,January,844,15,16,6,6,26,14,835,21,3,6,1,2,7,0,22,37,46,10,9,14,33,8,55,7,22,18,47
2015,Tehama County,January,682,17,1,0,10,2,17,671,57,2,0,0,0,1,0,58,18,29,2,1,17,3,10,30,0,1,19,20
2015,Trinity County,January,121,1,0,0,2,3,3,114,7,2,0,2,0,0,0,11,1,8,4,0,3,3,2,8,2,0,3,5
2015,Tulare County,January,4631,75,72,15,195,95,31,4472,320,23,12,0,40,18,2,295,162,321,35,60,33,113,235,381,15,84,98,197
2015,Tuolumne County,January,595,26,7,10,44,36,18,540,520,7,0,0,20,3,108,396,43,98,7,131,126,39,64,229,10,7,33,50
2015,Ventura County,January,2460,62,5,0,51,37,0,2439,7833,232,33,0,109,290,0,7699,67,88,265,399,0,327,160,487,0,38,294,332
2015,Yolo County,January,2380,19,27,2,16,3,29,2380,37,0,0,0,0,0,0,37,48,48,0,0,29,3,16,48,2,27,19,48
2015,Yuba County,January,607,16,11,2,18,34,6,578,48,6,3,0,3,0,4,50,29,58,9,7,10,34,21,65,2,14,22,38
2015,Alameda County,February,9590,158,108,83,162,290,86,9401,160,4,5,3,4,3,1,164,349,538,12,8,87,293,166,546,86,113,162,361
2015,Alpine County,February,20,0,0,0,1,2,0,17,42,0,2,0,0,2,0,42,0,3,2,2,0,4,1,5,0,2,0,2
2015,Amador County,February,311,5,2,0,21,4,0,293,991,29,3,0,28,4,0,991,7,25,32,32,0,8,49,57,0,5,34,39
2015,Butte County,February,1256,28,46,0,20,63,3,1244,368,13,18,0,9,24,2,364,74,86,31,35,5,87,29,121,0,64,41,105
2015,Calaveras County,February,305,5,3,1,6,7,3,298,130,10,3,0,0,3,0,140,9,16,13,3,3,10,6,19,1,6,15,22
2015,Colusa County,February,79,6,0,0,0,3,4,78,35,3,0,0,1,1,0,36,6,7,3,2,4,4,1,9,0,0,9,9
2015,Contra Costa County,February,3688,84,8,17,84,7,84,3622,2,0,0,0,0,0,0,2,109,175,0,0,84,7,84,175,17,8,84,109
2015,Del Norte County,February,160,9,2,0,2,5,3,161,87,6,1,3,3,8,2,84,11,10,10,13,5,13,5,23,3,3,15,21
2015,El Dorado County,February,994,18,10,0,19,9,3,991,110,5,1,0,3,2,0,111,28,31,6,5,3,11,22,36,0,11,23,34
2015,Fresno County,February,5724,151,118,2,137,186,24,5648,1994,42,27,19,29,31,1,2021,271,347,88,61,25,217,166,408,21,145,193,359
2015,Glenn County,February,168,1,1,0,4,5,6,155,52,4,1,1,1,1,1,55,2,15,6,3,7,6,5,18,1,2,5,8
2015,Humboldt County,February,1150,18,0,2,26,6,14,1124,21,0,0,1,0,0,0,22,20,46,1,0,14,6,26,46,3,0,18,21
2015,Imperial County,February,2758,32,23,0,15,8,0,2790,51,0,0,0,0,0,0,51,55,23,0,0,0,8,15,23,0,23,32,55
2015,Inyo County,February,133,9,3,1,3,6,1,136,157,3,7,0,10,7,1,149,13,10,10,18,2,13,13,28,1,10,12,23
2015,Kern County,February,7877,119,9,6,469,55,49,7438,0,0,0,0,0,0,0,0,134,573,0,0,49,55,469,573,6,9,119,134
2015,Kings County,February,2183,47,9,4,30,13,10,2190,1881,30,11,1,42,12,5,1864,60,53,42,59,15,25,72,112,5,20,77,102
2015,Lake County,February,652,15,4,0,9,9,1,652,130,2,0,0,3,3,0,126,19,19,2,6,1,12,12,25,0,4,17,21
2015,Lassen County,February,228,4,0,0,5,0,0,227,166,3,0,0,2,0,0,167,4,5,3,2,0,0,7,7,0,0,7,7
2015,Los Angeles County,February,52343,1071,220,0,530,575,23,52506,94,2,1,0,2,1,2,92,1291,1128,3,5,25,576,532,1133,0,221,1073,1294
2015,Madera County,February,2940,22,21,0,29,49,5,2900,486,28,17,0,7,20,0,504,43,83,45,27,5,69,36,110,0,38,50,88
2015,Marin County,February,1344,44,11,0,7,22,0,1370,909,38,10,0,22,27,0,908,55,29,48,49,0,49,29,78,0,21,82,103
2015,Mariposa County,February,112,1,2,0,0,2,0,113,153,4,9,0,9,8,0,149,3,2,13,17,0,10,9,19,0,11,5,16
2015,Mendocino County,February,718,18,13,0,7,21,7,714,114,7,4,0,7,6,0,112,31,35,11,13,7,27,14,48,0,17,25,42
2015,Merced County,February,2760,52,30,0,28,55,1,2758,0,0,0,0,0,0,0,0,82,84,0,0,1,55,28,84,0,30,52,82
2015,Modoc County,February,91,2,0,0,4,0,0,89,43,1,0,0,0,2,0,42,2,4,1,2,0,2,4,6,0,0,3,3
2015,Mono County,February,179,6,0,1,6,0,5,175,80,3,0,5,9,0,0,79,7,11,8,9,5,0,15,20,6,0,9,15
2015,Monterey County,February,1968,10,20,0,17,33,34,1914,235,2,4,2,6,6,0,231,30,84,8,12,34,39,23,96,2,24,12,38
2015,Napa County,February,1018,31,43,0,16,42,38,996,1076,36,38,19,41,36,6,1086,74,96,93,83,44,78,57,179,19,81,67,167
2015,Nevada County,February,602,8,4,0,12,0,17,585,137,8,0,0,1,0,8,136,12,29,8,9,25,0,13,38,0,4,16,20
2015,Orange County,February,11482,482,257,7,786,268,87,11087,3399,46,8,14,54,4,1,3408,746,1141,68,59,88,272,840,1200,21,265,528,814
2015,Placer County,February,2333,66,0,0,19,13,15,2352,807,36,0,0,6,1,2,834,66,47,36,9,17,14,25,56,0,0,102,102
2015,Plumas County,February,141,4,2,0,6,3,0,138,120,9,2,0,11,4,0,116,6,9,11,15,0,7,17,24,0,4,13,17
2015,Riverside County,February,11214,233,152,19,292,268,0,11058,885,45,44,0,42,35,3,894,404,560,89,80,3,303,334,640,19,196,278,493
2015,Sacramento County,February,37027,404,323,87,92,409,106,37234,0,0,0,0,0,0,0,0,814,607,0,0,106,409,92,607,87,323,404,814
2015,San Benito County,February,235,6,1,1,4,7,6,226,73,3,1,6,6,3,1,73,8,17,10,10,7,10,10,27,7,2,9,18
2015,San Bernardino County,February,24525,513,262,7,470,333,0,24504,640,5,11,1,167,12,0,478,782,803,17,179,0,345,637,982,8,273,518,799
2015,San Diego County,February,11469,254,113,0,295,300,6,11235,697,11,5,0,44,15,0,654,367,601,16,59,6,315,339,660,0,118,265,383
2015,San Francisco County,February,3258,49,99,19,101,10,201,3113,1236,23,20,43,16,2,49,1255,167,312,86,67,250,12,117,379,62,119,72,253
2015,San Joaquin County,February,6660,65,166,30,120,129,5,6667,6987,67,106,2,41,124,5,6992,261,254,175,170,10,253,161,424,32,272,132,436
2015,San Luis Obispo County,February,1553,36,48,9,69,36,7,1534,764,24,13,4,37,18,1,749,93,112,41,56,8,54,106,168,13,61,60,134
2015,San Mateo County,February,3661,51,21,0,82,55,20,3576,1702,61,5,0,27,14,3,1724,72,157,66,44,23,69,109,201,0,26,112,138
2015,Santa Barbara County,February,2419,70,71,0,52,73,37,2398,1830,147,70,0,75,69,4,1899,141,162,217,148,41,142,127,310,0,141,217,358
2015,Santa Clara County,February,7100,565,196,144,287,228,527,6963,2316,335,188,260,168,261,309,2361,905,1042,783,738,836,489,455,1780,404,384,900,1688
2015,Santa Cruz County,February,1642,17,27,0,29,27,22,1608,494,11,3,0,9,9,3,487,44,78,14,21,25,36,38,99,0,30,28,58
2015,Shasta County,February,1414,60,25,0,46,25,0,1428,6,0,0,0,0,0,0,6,85,71,0,0,0,25,46,71,0,25,60,85
2015,Sierra County,February,24,2,0,0,0,0,1,25,9,1,0,0,0,0,0,10,2,1,1,0,1,0,0,1,0,0,3,3
2015,Siskiyou County,February,399,14,6,0,13,15,7,384,7,0,0,0,0,0,0,7,20,35,0,0,7,15,13,35,0,6,14,20
2015,Solano County,February,1944,30,0,0,30,12,9,1923,912,14,0,0,24,2,7,893,30,51,14,33,16,14,54,84,0,0,44,44
2015,Sonoma County,February,1937,64,53,2,70,57,1,1928,351,20,33,1,18,13,54,320,119,128,54,85,55,70,88,213,3,86,84,173
2015,Stanislaus County,February,4860,67,40,2,21,62,48,4838,486,63,56,9,23,77,0,514,109,131,128,100,48,139,44,231,11,96,130,237
2015,Sutter County,February,835,15,13,3,1,33,21,811,22,4,3,1,2,2,1,25,31,55,8,5,22,35,3,60,4,16,19,39
2015,Tehama County,February,671,17,0,0,5,3,16,664,61,0,0,0,0,2,1,58,17,24,0,3,17,5,5,27,0,0,17,17
2015,Trinity County,February,127,3,0,0,4,8,5,113,11,3,0,0,1,1,0,12,3,17,3,2,5,9,5,19,0,0,6,6
2015,Tulare County,February,4472,82,62,5,114,84,20,4403,295,22,7,0,9,16,1,298,149,218,29,26,21,100,123,244,5,69,104,178
2015,Tuolumne County,February,540,15,8,5,23,37,9,499,396,11,0,0,194,4,0,209,28,69,11,198,9,41,217,267,5,8,26,39
2015,Ventura County,February,2275,60,10,0,34,1,0,2310,7606,264,28,0,111,257,0,7530,70,35,292,368,0,258,145,403,0,38,324,362
2015,Yolo County,February,2380,16,25,2,31,3,14,2375,37,0,0,0,0,0,0,37,43,48,0,0,14,3,31,48,2,25,16,43
2015,Yuba County,February,578,18,6,3,36,4,9,556,50,0,1,1,3,0,2,47,27,49,2,5,11,4,39,54,4,7,18,29
2015,Alameda County,March,9401,183,105,86,227,237,98,9213,164,11,0,3,10,3,4,161,374,562,14,17,102,240,237,579,89,105,194,388
2015,Alpine County,March,17,1,1,0,0,3,0,16,42,4,0,0,2,3,0,41,2,3,4,5,0,6,2,8,0,1,5,6
2015,Amador County,March,293,11,1,0,10,9,4,282,991,42,0,7,25,1,0,1014,12,23,49,26,4,10,35,49,7,1,53,61
2015,Butte County,March,1220,32,61,0,28,60,8,1217,368,21,12,0,12,24,3,362,93,96,33,39,11,84,40,135,0,73,53,126
2015,Calaveras County,March,298,8,3,2,9,6,3,293,140,8,3,0,4,5,0,142,13,18,11,9,3,11,13,27,2,6,16,24
2015,Colusa County,March,78,3,1,0,1,4,1,76,36,3,0,0,1,0,0,38,4,6,3,1,1,4,2,7,0,1,6,7
2015,Contra Costa County,March,3622,98,5,15,53,4,67,3616,2,0,0,0,0,0,0,2,118,124,0,0,67,4,53,124,15,5,98,118
2015,Del Norte County,March,161,4,2,0,7,1,1,158,84,7,1,0,2,1,1,88,6,9,8,4,2,2,9,13,0,3,11,14
2015,El Dorado County,March,1015,36,10,0,20,10,6,1025,111,6,3,0,5,6,0,109,46,36,9,11,6,16,25,47,0,13,42,55
2015,Fresno County,March,5648,188,136,0,185,216,22,5549,2021,64,43,10,40,82,2,2014,324,423,117,124,24,298,225,547,10,179,252,441
2015,Glenn County,March,155,4,0,1,9,4,2,145,55,5,2,1,2,1,1,59,5,15,8,4,3,5,11,19,2,2,9,13
2015,Humboldt County,March,1124,21,0,2,30,7,30,1080,22,0,0,0,3,0,0,19,23,67,0,3,30,7,33,70,2,0,21,23
2015,Imperial County,March,2790,51,17,0,48,30,0,2780,51,0,0,0,0,0,0,51,68,78,0,0,0,30,48,78,0,17,51,68
2015,Inyo County,March,136,7,5,2,6,12,3,129,149,10,7,0,10,9,1,146,14,21,17,20,4,21,16,41,2,12,17,31
2015,Kern County,March,7438,149,11,6,365,42,38,7159,0,0,0,0,0,0,0,0,166,445,0,0,38,42,365,445,6,11,149,166
2015,Kings County,March,2190,47,9,15,59,21,14,2167,1864,40,5,0,49,11,5,1844,71,94,45,65,19,32,108,159,15,14,87,116
2015,Lake County,March,648,22,1,0,11,2,0,658,131,1,1,0,0,0,0,133,23,13,2,0,0,2,11,13,0,2,23,25
2015,Lassen County,March,220,8,0,0,8,1,1,218,170,3,0,0,3,0,0,170,8,10,3,3,1,1,11,13,0,0,11,11
2015,Los Angeles County,March,51217,1270,329,0,626,762,27,51401,86,3,0,0,2,1,0,86,1599,1415,3,3,27,763,628,1418,0,329,1273,1602
2015,Madera County,March,2900,20,39,0,22,86,1,2850,504,17,16,0,10,34,0,493,59,109,33,44,1,120,32,153,0,55,37,92
2015,Marin County,March,1370,21,5,0,29,2,0,1365,908,13,3,0,35,20,0,869,26,31,16,55,0,22,64,86,0,8,34,42
2015,Mariposa County,March,113,2,2,0,7,2,0,108,149,8,5,0,8,6,0,148,4,9,13,14,0,8,15,23,0,7,10,17
2015,Mendocino County,March,712,9,17,0,13,15,6,704,114,6,7,0,1,11,1,114,26,34,13,13,7,26,14,47,0,24,15,39
2015,Merced County,March,2738,50,66,0,52,82,1,2719,0,0,0,0,0,0,0,0,116,135,0,0,1,82,52,135,0,66,50,116
2015,Modoc County,March,89,0,0,0,2,1,0,86,42,0,0,0,1,1,0,40,0,3,0,2,0,2,3,5,0,0,0,0
2015,Mono County,March,175,8,0,0,13,0,0,170,79,8,0,0,5,0,4,78,8,13,8,9,4,0,18,22,0,0,16,16
2015,Monterey County,March,1914,19,13,0,35,14,21,1876,231,4,2,0,4,3,3,227,32,70,6,10,24,17,39,80,0,15,23,38
2015,Napa County,March,996,43,54,0,27,67,29,970,1086,45,42,29,43,62,3,1094,97,123,116,108,32,129,70,231,29,96,88,213
2015,Nevada County,March,585,5,7,0,17,2,21,557,136,6,3,0,6,0,8,131,12,40,9,14,29,2,23,54,0,10,11,21
2015,Orange County,March,11087,392,401,0,774,372,335,10399,3408,33,5,13,23,9,3,3424,793,1481,51,35,338,381,797,1516,13,406,425,844
2015,Placer County,March,2322,80,0,0,33,31,26,2312,871,57,1,0,9,6,8,906,80,90,58,23,34,37,42,113,0,1,137,138
2015,Plumas County,March,138,1,3,0,7,4,0,131,116,13,5,0,4,5,0,125,4,11,18,9,0,9,11,20,0,8,14,22
2015,Riverside County,March,11058,342,167,13,450,260,0,10870,894,62,44,16,39,59,0,918,522,710,122,98,0,319,489,808,29,211,404,644
2015,Sacramento County,March,37234,479,347,88,118,429,158,37443,0,0,0,0,0,0,0,0,914,705,0,0,158,429,118,705,88,347,479,914
2015,San Benito County,March,226,8,55,5,5,8,4,277,73,3,9,3,0,1,2,85,68,17,15,3,6,9,5,20,8,64,11,83
2015,San Bernardino County,March,24421,628,358,5,625,419,0,24368,750,3,7,0,161,6,0,593,991,1044,10,167,0,425,786,1211,5,365,631,1001
2015,San Diego County,March,11235,283,122,0,264,364,2,11010,654,22,4,0,36,21,0,623,405,630,26,57,2,385,300,687,0,126,305,431
2015,San Francisco County,March,3113,45,93,13,67,14,172,3011,1255,37,27,11,38,2,62,1228,151,253,75,102,234,16,105,355,24,120,82,226
2015,San Joaquin County,March,6667,49,136,1,127,105,8,6613,6992,57,147,24,33,108,2,7077,186,240,228,143,10,213,160,383,25,283,106,414
2015,San Luis Obispo County,March,1534,49,32,10,68,61,14,1482,749,38,14,10,26,34,7,744,91,143,62,67,21,95,94,210,20,46,87,153
2015,San Mateo County,March,3576,64,35,0,100,56,11,3508,1724,48,5,0,62,23,3,1689,99,167,53,88,14,79,162,255,0,40,112,152
2015,Santa Barbara County,March,2357,66,57,0,57,61,48,2314,1856,122,69,0,109,84,9,1845,123,166,191,202,57,145,166,368,0,126,188,314
2015,Santa Clara County,March,6963,463,169,200,297,243,511,6744,2361,480,206,515,195,566,441,2360,832,1051,1201,1202,952,809,492,2253,715,375,943,2033
2015,Santa Cruz County,March,1608,30,27,0,25,23,22,1595,487,14,8,0,14,9,20,466,57,70,22,43,42,32,39,113,0,35,44,79
2015,Shasta County,March,1428,52,17,0,70,17,0,1410,6,0,0,0,0,0,0,6,69,87,0,0,0,17,70,87,0,17,52,69
2015,Sierra County,March,25,0,0,0,0,0,0,25,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2015,Siskiyou County,March,397,22,8,0,14,12,3,398,7,0,1,0,0,1,0,7,30,29,1,1,3,13,14,30,0,9,22,31
2015,Solano County,March,1905,52,0,0,23,12,3,1919,929,30,0,0,22,0,9,928,52,38,30,31,12,12,45,69,0,0,82,82
2015,Sonoma County,March,1928,62,61,0,56,53,3,1939,320,35,20,1,25,7,38,306,123,112,56,70,41,60,81,182,1,81,97,179
2015,Stanislaus County,March,4838,68,45,1,19,98,53,4782,514,48,76,4,24,108,0,510,114,170,128,132,53,206,43,302,5,121,116,242
2015,Sutter County,March,811,30,5,2,4,36,29,779,25,4,6,0,2,6,3,24,37,69,10,11,32,42,6,80,2,11,34,47
2015,Tehama County,March,664,21,2,0,10,4,10,663,58,1,0,0,1,1,0,57,23,24,1,2,10,5,11,26,0,2,22,24
2015,Trinity County,March,113,2,2,0,8,6,1,102,12,2,5,0,1,2,0,16,4,15,7,3,1,8,9,18,0,7,4,11
2015,Tulare County,March,4403,92,42,2,126,62,17,4334,298,18,9,0,20,19,0,286,136,205,27,39,17,81,146,244,2,51,110,163
2015,Tuolumne County,March,499,26,10,2,33,53,14,437,209,8,0,0,118,12,0,87,38,100,8,130,14,65,151,230,2,10,34,46
2015,Ventura County,March,2157,57,14,0,57,0,0,2171,7558,270,28,0,135,174,0,7547,71,57,298,309,0,174,192,366,0,42,327,369
2015,Yolo County,March,2375,33,27,2,24,9,8,2396,37,8,61,0,0,0,37,69,62,41,69,37,45,9,24,78,2,88,41,131
2015,Yuba County,March,556,15,19,4,35,9,19,531,47,0,0,2,5,0,4,40,38,63,2,9,23,9,40,72,6,19,15,40
2015,Alameda County,April,9213,205,95,98,165,203,112,9131,161,3,0,1,2,5,3,155,398,480,4,10,115,208,167,490,99,95,208,402
2015,Alpine County,April,16,0,0,0,1,0,0,15,41,2,0,0,0,0,0,43,0,1,2,0,0,0,1,1,0,0,2,2
2015,Amador County,April,282,6,6,2,5,5,0,286,1014,41,0,0,18,0,3,1034,14,10,41,21,3,5,23,31,2,6,47,55
2015,Butte County,April,984,53,26,0,24,53,0,986,328,21,15,0,13,32,0,319,79,77,36,45,0,85,37,122,0,41,74,115
2015,Calaveras County,April,293,5,5,0,6,9,5,283,142,16,4,0,5,3,3,151,10,20,20,11,8,12,11,31,0,9,21,30
2015,Colusa County,April,76,5,3,0,0,4,1,79,38,1,0,0,5,6,0,28,8,5,1,11,1,10,5,16,0,3,6,9
2015,Contra Costa County,April,3616,82,7,8,132,6,53,3522,2,0,0,0,0,0,0,2,97,191,0,0,53,6,132,191,8,7,82,97
2015,Del Norte County,April,158,5,2,4,5,3,2,159,88,8,2,1,5,2,0,92,11,10,11,7,2,5,10,17,5,4,13,22
2015,El Dorado County,April,1004,22,10,0,28,11,5,992,108,5,2,0,7,1,0,107,32,44,7,8,5,12,35,52,0,12,27,39
2015,Fresno County,April,5549,202,134,0,155,188,14,5528,2014,38,37,6,24,44,2,2025,336,357,81,70,16,232,179,427,6,171,240,417
2015,Glenn County,April,145,13,2,1,2,1,3,155,59,7,0,0,0,2,3,61,16,6,7,5,6,3,2,11,1,2,20,23
2015,Humboldt County,April,1080,23,0,1,17,8,17,1062,19,0,0,1,0,0,0,20,24,42,1,0,17,8,17,42,2,0,23,25
2015,Imperial County,April,2780,73,19,0,24,25,0,2823,51,0,0,0,1,0,0,50,92,49,0,1,0,25,25,50,0,19,73,92
2015,Inyo County,April,129,6,3,0,8,6,2,122,146,2,4,0,18,13,1,120,9,16,6,32,3,19,26,48,0,7,8,15
2015,Kern County,April,7159,147,18,13,211,26,14,7086,0,0,0,0,0,0,0,0,178,251,0,0,14,26,211,251,13,18,147,178
2015,Kings County,April,2167,36,6,11,44,15,17,2144,1844,45,7,0,50,16,0,1830,53,76,52,66,17,31,94,142,11,13,81,105
2015,Lake County,April,649,6,0,0,14,14,0,627,135,2,1,0,4,0,0,134,6,28,3,4,0,14,18,32,0,1,8,9
2015,Lassen County,April,216,10,0,0,5,2,2,217,170,1,0,0,4,1,1,165,10,9,1,6,3,3,9,15,0,0,11,11
2015,Los Angeles County,April,50329,1300,292,0,586,713,26,50596,89,1,2,0,3,0,1,88,1592,1325,3,4,27,713,589,1329,0,294,1301,1595
2015,Madera County,April,2850,34,31,0,20,43,3,2849,493,20,14,0,12,33,1,481,65,66,34,46,4,76,32,112,0,45,54,99
2015,Marin County,April,1365,19,5,0,15,5,0,1369,869,18,5,0,27,6,0,859,24,20,23,33,0,11,42,53,0,10,37,47
2015,Mariposa County,April,108,6,6,0,7,6,0,107,148,5,7,0,7,11,0,142,12,13,12,18,0,17,14,31,0,13,11,24
2015,Mendocino County,April,703,15,11,0,15,12,8,694,116,4,9,0,3,7,1,118,26,35,13,11,9,19,18,46,0,20,19,39
2015,Merced County,April,2502,45,74,0,55,112,2,2452,0,0,0,0,0,0,0,0,119,169,0,0,2,112,55,169,0,74,45,119
2015,Modoc County,April,86,3,0,1,1,1,0,88,40,1,0,0,0,0,0,41,4,2,1,0,0,1,1,2,1,0,4,5
2015,Mono County,April,170,16,0,0,20,1,0,165,78,14,0,0,5,0,0,87,16,21,14,5,0,1,25,26,0,0,30,30
2015,Monterey County,April,1876,23,26,0,12,21,41,1851,227,1,3,1,3,4,0,225,49,74,5,7,41,25,15,81,1,29,24,54
2015,Napa County,April,970,46,27,0,16,20,38,969,1094,55,34,5,27,30,10,1121,73,74,94,67,48,50,43,141,5,61,101,167
2015,Nevada County,April,557,19,7,0,12,0,19,552,131,3,2,0,3,0,6,127,26,31,5,9,25,0,15,40,0,9,22,31
2015,Orange County,April,10399,375,251,14,822,243,306,9668,3424,55,14,49,19,18,0,3505,640,1371,118,37,306,261,841,1408,63,265,430,758
2015,Placer County,April,2324,75,0,0,34,12,41,2312,909,49,0,0,12,8,16,922,75,87,49,36,57,20,46,123,0,0,124,124
2015,Plumas County,April,131,8,0,0,10,2,0,127,125,7,2,0,8,2,0,124,8,12,9,10,0,4,18,22,0,2,15,17
2015,Riverside County,April,10870,351,149,12,323,216,0,10843,918,73,37,7,39,39,0,957,512,539,117,78,0,255,362,617,19,186,424,629
2015,Sacramento County,April,37443,522,338,110,139,406,133,37735,0,0,0,0,0,0,0,0,970,678,0,0,133,406,139,678,110,338,522,970
2015,San Benito County,April,277,13,1,0,4,7,5,275,85,4,0,1,1,5,0,84,14,16,5,6,5,12,5,22,1,1,17,19
2015,San Bernardino County,April,14532,850,0,59,436,260,5,14740,253,12,0,1,134,8,0,124,909,701,13,142,5,268,570,843,60,0,862,922
2015,San Diego County,April,11010,184,122,0,281,304,3,10728,623,11,0,0,29,7,0,598,306,588,11,36,3,311,310,624,0,122,195,317
2015,San Francisco County,April,3011,60,107,14,75,6,161,2950,1228,36,30,9,24,6,65,1208,181,242,75,95,226,12,99,337,23,137,96,256
2015,San Joaquin County,April,6613,79,125,25,66,110,9,6657,7077,80,151,1,117,98,4,7090,229,185,232,219,13,208,183,404,26,276,159,461
2015,San Luis Obispo County,April,1482,41,48,8,61,34,5,1479,744,46,17,0,50,18,3,736,97,100,63,71,8,52,111,171,8,65,87,160
2015,San Mateo County,April,3508,45,38,0,77,52,13,3449,1689,55,4,0,25,20,1,1702,83,142,59,46,14,72,102,188,0,42,100,142
2015,Santa Barbara County,April,2306,92,51,0,37,63,14,2335,1886,169,58,0,96,73,3,1941,143,114,227,172,17,136,133,286,0,109,261,370
2015,Santa Clara County,April,6744,526,234,279,351,274,555,6603,2360,302,214,349,224,287,432,2282,1039,1180,865,943,987,561,575,2123,628,448,828,1904
2015,Santa Cruz County,April,1595,30,35,0,38,29,22,1571,466,20,6,0,15,11,0,466,65,89,26,26,22,40,53,115,0,41,50,91
2015,Shasta County,April,1410,53,34,0,51,34,0,1412,6,0,0,0,0,0,0,6,87,85,0,0,0,34,51,85,0,34,53,87
2015,Sierra County,April,25,0,0,0,0,0,0,25,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2015,Siskiyou County,April,398,10,19,0,4,29,5,389,7,0,1,0,0,0,0,8,29,38,1,0,5,29,4,38,0,20,10,30
2015,Solano County,April,1837,51,0,0,29,13,6,1840,933,22,0,0,25,1,5,924,51,48,22,31,11,14,54,79,0,0,73,73
2015,Sonoma County,April,1939,80,79,0,90,56,2,1950,306,32,26,1,17,12,42,294,159,148,59,71,44,68,107,219,1,105,112,218
2015,Stanislaus County,April,4782,84,60,72,8,75,56,4859,510,92,82,0,37,95,1,551,216,139,174,133,57,170,45,272,72,142,176,390
2015,Sutter County,April,779,18,13,1,4,26,25,756,24,3,2,0,0,4,1,24,32,55,5,5,26,30,4,60,1,15,21,37
2015,Tehama County,April,663,10,1,0,12,4,8,650,57,5,3,0,1,0,1,63,11,24,8,2,9,4,13,26,0,4,15,19
2015,Trinity County,April,102,4,3,1,7,9,1,93,16,4,0,0,1,4,0,15,8,17,4,5,1,13,8,22,1,3,8,12
2015,Tulare County,April,4334,91,81,4,216,38,16,4240,286,92,6,0,23,7,4,350,176,270,98,34,20,45,239,304,4,87,183,274
2015,Tuolumne County,April,646,36,10,5,15,36,15,631,473,10,0,1,13,1,0,470,51,66,11,14,15,37,28,80,6,10,46,62
2015,Ventura County,April,2034,60,5,0,53,6,0,2040,7515,340,29,0,98,215,0,7571,65,59,369,313,0,221,151,372,0,34,400,434
2015,Yolo County,April,2396,31,36,1,19,2,8,2435,69,0,0,0,0,0,0,69,68,29,0,0,8,2,19,29,1,36,31,68
2015,Yuba County,April,531,20,10,6,41,7,13,506,40,1,1,2,3,0,6,35,36,61,4,9,19,7,44,70,8,11,21,40
2015,Alameda County,May,9131,224,82,44,159,214,106,9002,155,10,1,1,4,1,1,161,350,479,12,6,107,215,163,485,45,83,234,362
2015,Alpine County,May,15,2,0,0,1,1,1,14,43,4,4,0,3,2,0,46,2,3,8,5,1,3,4,8,0,4,6,10
2015,Amador County,May,286,3,7,0,7,8,4,277,1034,40,3,19,48,2,0,1046,10,19,62,50,4,10,55,69,19,10,43,72
2015,Butte County,May,945,46,38,0,26,4,0,999,319,12,13,0,4,0,0,340,84,30,25,4,0,4,30,34,0,51,58,109
2015,Calaveras County,May,283,7,5,2,6,7,2,282,151,6,1,0,6,4,0,148,14,15,7,10,2,11,12,25,2,6,13,21
2015,Colusa County,May,79,7,2,0,1,6,3,78,28,5,7,0,1,3,1,35,9,10,12,5,4,9,2,15,0,9,12,21
